ROW_ID,PRODUCT_TYPE,PRODUCT_NAME,METAL,CONCENTRATION,UNITS,MANUFACTURER,MADE_IN_COUNTRY,COLLECTION_DATE,DELETED
5267,Dietary Supplement/Medications/Remedy,Lee Buan Soa Pill (Fishing Brand),Cadmium,-1,ppm,"Lee Buan Soa Dispensary (Hangkao) Co., LTD.",THAILAND,01/29/2020 12:00:00 AM,
5268,Dietary Supplement/Medications/Remedy,Lee Buan Soa Pill (Fishing Brand),Lead,-1,ppm,"Lee Buan Soa Dispensary (Hangkao) Co., LTD.",THAILAND,01/29/2020 12:00:00 AM,
5269,Dietary Supplement/Medications/Remedy,Lee Buan Soa Pill (Fishing Brand),Mercury,-1,ppm,"Lee Buan Soa Dispensary (Hangkao) Co., LTD.",THAILAND,01/29/2020 12:00:00 AM,
5270,Dietary Supplement/Medications/Remedy,Stork Brand Concentrated Ning Sou Wan Quiet Pill,Arsenic,-1,ppm,UNKNOWN OR NOT STATED,CHINA,01/29/2020 12:00:00 AM,
5271,Dietary Supplement/Medications/Remedy,Stork Brand Concentrated Ning Sou Wan Quiet Pill,Cadmium,-1,ppm,UNKNOWN OR NOT STATED,CHINA,01/29/2020 12:00:00 AM,
5272,Dietary Supplement/Medications/Remedy,Stork Brand Concentrated Ning Sou Wan Quiet Pill,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,01/29/2020 12:00:00 AM,
5273,Dietary Supplement/Medications/Remedy,Stork Brand Concentrated Ning Sou Wan Quiet Pill,Mercury,-1,ppm,UNKNOWN OR NOT STATED,CHINA,01/29/2020 12:00:00 AM,
5274,Food-Spice,Maesri Chilli Powder High Quality Red Chilli Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,THAILAND,01/29/2020 12:00:00 AM,
5275,Food-Spice,Roland Chili Pepper Powder,Lead,0.3,ppm,UNKNOWN OR NOT STATED,CHINA,01/29/2020 12:00:00 AM,
5276,Food-Spice,Oriental Mascot Chinese Pepper Powder,Lead,1.1,ppm,UNKNOWN OR NOT STATED,TAIWAN - PROVINCE OF CHINA,01/29/2020 12:00:00 AM,
5277,Food-Spice,Oriental Mascot Red Pepper Powder,Lead,0.41,ppm,UNKNOWN OR NOT STATED,TAIWAN - PROVINCE OF CHINA,01/29/2020 12:00:00 AM,
5278,Tableware/Pottery,Painted Spoon,Lead,1.37,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/29/2020 12:00:00 AM,
5279,Tableware/Pottery,Painted Spoon,Lead,2500,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/29/2020 12:00:00 AM,
5280,Tableware/Pottery,"Brown, glazed pot w/ lid",Lead,-1,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/29/2020 12:00:00 AM,
5281,Food-Spice,Chili P Extra Hot,Lead,0.86,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/29/2020 12:00:00 AM,
5282,Food-Spice,Turmeric Powder,Lead,0.7,ppm,Synthite Industries Spice Div,INDIA,01/29/2020 12:00:00 AM,
5283,Food Other,Chakki Atta,Lead,-1,ppm,Gen Mills India Pvt,INDIA,01/29/2020 12:00:00 AM,
5284,Food-Spice,Chicken Masala,Lead,-1,ppm,National Foods LTD,PAKISTAN,01/29/2020 12:00:00 AM,
5285,Dietary Supplement/Medications/Remedy,Kapa,Lead,3.6,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/29/2020 12:00:00 AM,
5286,Food-Spice,Turmeric,Lead,10000,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/29/2020 12:00:00 AM,
5287,Food-Spice,Cumin powder,Lead,0.31,ppm,Pran,BANGLADESH,01/31/2020 12:00:00 AM,
5288,Food-Spice,Cumin powder,Lead,-1,ppm,"Square Food & Beverage, Ltd",BANGLADESH,01/31/2020 12:00:00 AM,
5289,Food-Spice,Chili powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/31/2020 12:00:00 AM,
5290,Food-Spice,Turmeric powder,Lead,0.64,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/31/2020 12:00:00 AM,
5291,Food-Candy,Lollipop,Lead,-1,ppm,UNKNOWN OR NOT STATED,ECUADOR,02/04/2020 12:00:00 AM,
5292,Food-Spice,Turmeric,Lead,0.58,ppm,UNKNOWN OR NOT STATED,PAKISTAN,02/06/2020 12:00:00 AM,
5293,Food-Spice,Chili powder,Lead,0.57,ppm,UNKNOWN OR NOT STATED,PAKISTAN,02/06/2020 12:00:00 AM,
5294,Food-Candy,Tamarindo Pulp,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,02/08/2020 12:00:00 AM,
5295,Food-Candy,Mazapan,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,02/08/2020 12:00:00 AM,
5296,Food Other,Chocolate Bar,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,02/08/2020 12:00:00 AM,
5297,Food-Spice,Soup Spice,Lead,14,ppm,UNKNOWN OR NOT STATED,EGYPT,02/10/2020 12:00:00 AM,
5298,Other,Bird seeds,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/11/2020 12:00:00 AM,
5299,Food-Spice,Cumin powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,02/13/2020 12:00:00 AM,
5300,Food-Spice,Chili powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,02/13/2020 12:00:00 AM,
5301,Dietary Supplement/Medications/Remedy,Baby mixed nutrients powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,02/13/2020 12:00:00 AM,
5302,Food-Spice,Fish masala powder,Lead,0.24,ppm,UNKNOWN OR NOT STATED,INDIA,02/13/2020 12:00:00 AM,
5303,Food-Spice,Sambar powder,Lead,0.55,ppm,UNKNOWN OR NOT STATED,INDIA,02/13/2020 12:00:00 AM,
5304,Food-Spice,Coriander powder,Lead,5.4,ppm,UNKNOWN OR NOT STATED,INDIA,02/13/2020 12:00:00 AM,
5305,Tableware/Pottery,Clay Pot,Lead,12.6,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/14/2020 12:00:00 AM,
5306,Food-Spice,Turmeric,Lead,1.3,ppm,UNKNOWN OR NOT STATED,BANGLADESH,02/14/2020 12:00:00 AM,
5307,Food-Spice,Chili powder,Lead,190,ppm,UNKNOWN OR NOT STATED,BANGLADESH,02/14/2020 12:00:00 AM,
5308,Food-Spice,Coriander,Lead,79,ppm,UNKNOWN OR NOT STATED,BANGLADESH,02/14/2020 12:00:00 AM,
5309,Food-Spice,Cumin,Lead,120,ppm,UNKNOWN OR NOT STATED,BANGLADESH,02/14/2020 12:00:00 AM,
5310,Food-Spice,Turmeric,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/18/2020 12:00:00 AM,
5311,Food-Spice,Maggi 2 Minute Noodle seasoning packet,Lead,1.3,ppm,Maggi,INDIA,02/18/2020 12:00:00 AM,
5312,Other,EKO Alumbre en Polvo,Mercury,-1,ppm,Promeka Inc,UNITED STATES,02/19/2020 12:00:00 AM,
5313,Dietary Supplement/Medications/Remedy,Lydia Pinkham Herbal Tablet Supplement,Arsenic,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/19/2020 12:00:00 AM,
5314,Dietary Supplement/Medications/Remedy,Lydia Pinkham Herbal Tablet Supplement,Cadmium,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/19/2020 12:00:00 AM,
5315,Dietary Supplement/Medications/Remedy,Lydia Pinkham Herbal Tablet Supplement,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/19/2020 12:00:00 AM,
5316,Dietary Supplement/Medications/Remedy,Lydia Pinkham Herbal Tablet Supplement,Mercury,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/19/2020 12:00:00 AM,
5317,Other,D&D Alum Lumps (Alumbre Piedra),Mercury,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/19/2020 12:00:00 AM,
5318,Food-Spice,La Frontera Imports Camaron Molido,Lead,0.24,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/19/2020 12:00:00 AM,
5319,Food-Spice,Anelina,Lead,0.63,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/19/2020 12:00:00 AM,
5320,Food-Spice,La Bodeguita Piquin Molido,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/19/2020 12:00:00 AM,
5321,Food-Spice,La Bodequita Turmeric,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/19/2020 12:00:00 AM,
5322,Food-Spice,La Bodeguita Achiote Annato,Lead,3,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/19/2020 12:00:00 AM,
5323,Dietary Supplement/Medications/Remedy,Guardian Fibrasina Fiber Supplement,Arsenic,-1,ppm,Guardian Drug Company,UNITED STATES,02/19/2020 12:00:00 AM,
5324,Dietary Supplement/Medications/Remedy,Guardian Fibrasina Fiber Supplement,Cadmium,-1,ppm,Guardian Drug Company,UNITED STATES,02/19/2020 12:00:00 AM,
5325,Dietary Supplement/Medications/Remedy,Guardian Fibrasina Fiber Supplement,Lead,-1,ppm,Guardian Drug Company,UNITED STATES,02/19/2020 12:00:00 AM,
5326,Dietary Supplement/Medications/Remedy,Guardian Fibrasina Fiber Supplement,Mercury,-1,ppm,Guardian Drug Company,UNITED STATES,02/19/2020 12:00:00 AM,
5327,Food-Spice,Los Compadres Camaron Molido,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/19/2020 12:00:00 AM,
5328,Food-Spice,Los Compadres Chile Piquin Molido   Ground Hot Pepper,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/19/2020 12:00:00 AM,
5329,Food-Spice,Krasdale Chili Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/19/2020 12:00:00 AM,
5330,Food-Spice,Dried Shrimp,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/19/2020 12:00:00 AM,
5331,Food-Spice,Spice,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/19/2020 12:00:00 AM,
5332,Food-Spice,Izalco. Relajo Spice Mix.,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/19/2020 12:00:00 AM,
5333,Food-Spice,Izalco. Relajo Spice Mix,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/19/2020 12:00:00 AM,
5334,Food-Spice,Maggi Crevette,Lead,1.2,ppm,UNKNOWN OR NOT STATED,GHANA,02/19/2020 12:00:00 AM,
5335,Food-Spice,Turmeric,Lead,-1,ppm,UNKNOWN OR NOT STATED,GUYANA,02/21/2020 12:00:00 AM,
5336,Food-Spice,Curry Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,GUYANA,02/21/2020 12:00:00 AM,
5337,Religious powder,Sindoor,Lead,0.22,ppm,UNKNOWN OR NOT STATED,UNITED STATES,02/21/2020 12:00:00 AM,
5338,Toys/Children's Products,Maraca,Lead,10,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/21/2020 12:00:00 AM,
5339,Toys/Children's Products,Xylophone Stick,Lead,3.1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/21/2020 12:00:00 AM,
5340,Toys/Children's Products,Green puzzle piece,Lead,45,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/21/2020 12:00:00 AM,
5341,Toys/Children's Products,Plain Toys,Lead,3.8,ppm,UNKNOWN OR NOT STATED,UNITED STATES,02/24/2020 12:00:00 AM,
5342,Tableware/Pottery,Red Plate,Lead,43,ppm,Pier 1,ITALY,02/24/2020 12:00:00 AM,
5343,Cosmetics,San Lorenzo Contra Dolores,Mercury,-1,ppm,UNKNOWN OR NOT STATED,DOMINICAN REPUBLIC,02/26/2020 12:00:00 AM,
5344,Cosmetics,Sanacin Crema,Mercury,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/26/2020 12:00:00 AM,
5345,Food-Spice,Emma Foods Powdered Pepper,Lead,-1,ppm,UNKNOWN OR NOT STATED,GHANA,02/26/2020 12:00:00 AM,
5346,Dietary Supplement/Medications/Remedy,Adom Koo Cspsules. Kooko Aduro,Arsenic,-1,ppm,UNKNOWN OR NOT STATED,GHANA,02/26/2020 12:00:00 AM,
5347,Dietary Supplement/Medications/Remedy,Adom Koo Cspsules. Kooko Aduro,Cadmium,-1,ppm,UNKNOWN OR NOT STATED,GHANA,02/26/2020 12:00:00 AM,
5348,Dietary Supplement/Medications/Remedy,Adom Koo Cspsules. Kooko Aduro,Lead,-1,ppm,UNKNOWN OR NOT STATED,GHANA,02/26/2020 12:00:00 AM,
5349,Dietary Supplement/Medications/Remedy,Adom Koo Cspsules. Kooko Aduro,Mercury,-1,ppm,UNKNOWN OR NOT STATED,GHANA,02/26/2020 12:00:00 AM,
5350,Dietary Supplement/Medications/Remedy,Alopecil Syrup Clean Chest Dietary Supplement,Arsenic,-1,ppm,"Alopecil Corporation, S.R.L.",DOMINICAN REPUBLIC,02/26/2020 12:00:00 AM,
5351,Dietary Supplement/Medications/Remedy,Alopecil Syrup Clean Chest Dietary Supplement,Cadmium,-1,ppm,"Alopecil Corporation, S.R.L.",DOMINICAN REPUBLIC,02/26/2020 12:00:00 AM,
5352,Dietary Supplement/Medications/Remedy,Alopecil Syrup Clean Chest Dietary Supplement,Lead,-1,ppm,"Alopecil Corporation, S.R.L.",DOMINICAN REPUBLIC,02/26/2020 12:00:00 AM,
5353,Dietary Supplement/Medications/Remedy,Alopecil Syrup Clean Chest Dietary Supplement,Mercury,-1,ppm,"Alopecil Corporation, S.R.L.",DOMINICAN REPUBLIC,02/26/2020 12:00:00 AM,
5354,Cosmetics,Anti-Guito Lotion,Mercury,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/26/2020 12:00:00 AM,
5355,Cosmetics,Anti-Guito Lotion,Mercury,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/26/2020 12:00:00 AM,
5356,Food-Spice,Brownish red spice powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/26/2020 12:00:00 AM,
5357,Food-Spice,Red powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/26/2020 12:00:00 AM,
5358,Food-Spice,Laxmi Brand Javantri Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,02/27/2020 12:00:00 AM,
5359,Cosmetics,Clair White Lightening Cream,Mercury,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/27/2020 12:00:00 AM,
5360,Cosmetics,Paris Fair & White So White! Skin Perfector Gel,Mercury,-1,ppm,UNKNOWN OR NOT STATED,FRANCE,02/27/2020 12:00:00 AM,
5361,Food-Spice,Goldensmell Red Pepper Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,TAIWAN - PROVINCE OF CHINA,02/27/2020 12:00:00 AM,
5362,Food-Spice,Hot shrimp and spicy crab seasoning,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,02/27/2020 12:00:00 AM,
5363,Dietary Supplement/Medications/Remedy,Taiko Seirogan  Trumpet Brand Herbal Dietary Supplement,Arsenic,-1,ppm,Taiko Pharmaeutical Co Ltd,JAPAN,02/27/2020 12:00:00 AM,
5364,Dietary Supplement/Medications/Remedy,Taiko Seirogan  Trumpet Brand Herbal Dietary Supplement,Cadmium,-1,ppm,Taiko Pharmaeutical Co Ltd,JAPAN,02/27/2020 12:00:00 AM,
5365,Dietary Supplement/Medications/Remedy,Taiko Seirogan  Trumpet Brand Herbal Dietary Supplement,Lead,-1,ppm,Taiko Pharmaeutical Co Ltd,JAPAN,02/27/2020 12:00:00 AM,
5366,Dietary Supplement/Medications/Remedy,Taiko Seirogan  Trumpet Brand Herbal Dietary Supplement,Mercury,-1,ppm,Taiko Pharmaeutical Co Ltd,JAPAN,02/27/2020 12:00:00 AM,
5367,Cosmetics,Silka Skin Whitening Lotion Skin Energizer,Mercury,-1,ppm,UNKNOWN OR NOT STATED,PHILIPPINES,02/27/2020 12:00:00 AM,
5368,Dietary Supplement/Medications/Remedy,Power Monkey Yee On Tong Stomach Support,Arsenic,-1,ppm,Mega Good Industrial Limitedk,HONG KONG,02/27/2020 12:00:00 AM,
5369,Dietary Supplement/Medications/Remedy,Power Monkey Yee On Tong Stomach Support,Cadmium,-1,ppm,Mega Good Industrial Limitedk,HONG KONG,02/27/2020 12:00:00 AM,
